Day;Date;Channel;"Rosewood Sand Hill";"Garden Court Hotel";"Nobu Hotel Epiphany Palo Alto";"Stanford Park Hotel";"Westin Palo Alto";"Pullman San Francisco Bay";los1;﻿Day;Date;Channel;"Rosewood Sand Hill";"Garden Court Hotel";"Nobu Hotel Epiphany Palo Alto";"Stanford Park Hotel";"Westin Palo Alto";"Pullman San Francisco Bay";los3
Wed;2/12/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Wed;2/12/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/12/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Wed;2/12/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/12/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Wed;2/12/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/12/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/12/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/12/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/12/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/12/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/12/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/12/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/12/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Thu;2/13/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Thu;2/13/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Thu;2/13/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Thu;2/13/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/13/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/13/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/13/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/13/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/13/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Fri;2/14/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Fri;2/14/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Fri;2/14/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Fri;2/14/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/14/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/14/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/14/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/14/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/14/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sat;2/15/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sat;2/15/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Sat;2/15/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Sat;2/15/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/15/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/15/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/15/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/15/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/15/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sun;2/16/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sun;2/16/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Sun;2/16/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Sun;2/16/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/16/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/16/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/16/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/16/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/16/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Mon;2/17/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Mon;2/17/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Mon;2/17/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Mon;2/17/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/17/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/17/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/17/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/17/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/17/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Tue;2/18/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Tue;2/18/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Tue;2/18/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Tue;2/18/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;2/18/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;2/18/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;2/18/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/18/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;2/18/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Wed;2/19/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Wed;2/19/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Wed;2/19/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;Booking.com;"No data";"No data";"No data";"No data";755;"No data";1;Wed;2/19/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/19/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/19/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/19/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;2/19/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;2/19/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Thu;2/20/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Thu;2/20/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Thu;2/20/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Thu;2/20/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/20/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/20/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/20/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;2/20/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;2/20/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Fri;2/21/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Fri;2/21/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Fri;2/21/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Fri;2/21/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/21/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/21/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/21/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;2/21/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;2/21/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sat;2/22/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sat;2/22/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Sat;2/22/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;Booking.com;"No data";"No data";"No data";"No data";642;"No data";1;Sat;2/22/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/22/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/22/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/22/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;2/22/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;2/22/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sun;2/23/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Sun;2/23/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;Booking.com;"No data";"No data";"No data";"No data";"Sold out";"No data";1;Sun;2/23/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;Booking.com;"No data";"No data";"No data";"No data";"Sold out";"No data";1;Sun;2/23/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/23/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/23/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/23/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;2/23/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;2/23/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Mon;2/24/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Mon;2/24/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;Booking.com;"No data";"No data";"No data";"No data";"Sold out";"No data";1;Mon;2/24/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;Booking.com;"No data";"No data";"No data";"No data";"Sold out";"No data";1;Mon;2/24/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/24/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/24/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/24/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;2/24/2020;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;2/24/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/25/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Tue;2/25/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/25/2020;Brand.com;895;"No data";"Sold out";"Sold out";"No data";"Sold out";1;Tue;2/25/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/25/2020;Booking.com;"No data";"No data";"No data";"No data";"Sold out";"No data";1;Tue;2/25/2020;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;2/25/2020;Booking.com;"No data";"No data";"No data";"No data";"Sold out";"No data";1;Tue;2/25/2020;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
